M00512	CckA-CtrA/CpdR (cell cycle control) two-component regulatory system [PATH:map02020 map04112] [BR:ko02022]	K13587;K13584;K13589;
M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate [PATH:map00770]	K00826;K00606;K00077;K01579;K01918;K13799;
M00466	NblS-NblR (photosynthesis) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07769;K11332;
M00246	Nickel transport system [PATH:map02010] [BR:ko02000]	K10094;K16915;K02009;K02008;K02007;K02006;
M00524	FixL-FixJ (nitrogen fixation) two-component regulatory system [PATH:map02020] [BR:ko02022]	K14986;K14987;
M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07655;K07671;
M00275	PTS system, cellobiose-specific II component [PATH:map02060] [BR:ko02000]	K02759;K02760;K02761;
M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map01230 map00300]	K00928;K12524;K12525;K12526;K00133;K01714;K00215;K00674;K00821;K14267;K01439;K01778;K01586;
M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07643;K07771;
M00414	Blooms syndrome complex [PATH:map03460] [BR:ko03400]	K10901;K03165;K10990;K15365;
M00442	Putative hydroxymethylpyrimidine transport system [PATH:map02010] [BR:ko02000]	K15598;K15599;K15600;
M00249	Capsular polysaccharide transport system [PATH:map02010] [BR:ko02000]	K09688;K10107;K09689;
M00545	Trans-cinnamate degradation, trans-cinnamate => 2-oxopent-4-enoate + fumarate [PATH:map01220 map00360]	K05708;K05709;K05710;K00529;K05711;K05712;K05713;K05714;
M00207	Putative multiple sugar transport system [BR:ko02000]	K02027;K02025;K02026;K10111;K10112;
M00122	Cobalamin biosynthesis, cobinamide => cobalamin [PATH:map00860]	K13786;K00798;K02232;K02225;K02227;K02231;K00768;K02226;K02233;
M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system [PATH:map02020] [BR:ko02022]	K11328;K11330;
M00134	Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330]	K01476;K01581;
M00516	SLN1-YPD1-SSK1/SKN7 (osmosensing) two-component regulatory system [PATH:map02020 map04011] [BR:ko02022]	K11231;K11232;K11233;K15859;
M00440	Nickel transport system [PATH:map02010] [BR:ko02000]	K15584;K15585;K15586;K15587;K10824;
M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system [PATH:map02020] [BR:ko02022]	K08479;K10697;K11329;
M00360	Aminoacyl-tRNA biosynthesis, prokaryotes [PATH:map00970]	K01872;K01887;K01893;K01876;K09759;K01883;K01886;K01885;K09698;K01878;K01879;K14164;K01880;K01892;K01870;K01869;K04567;K04566;K01874;K01889;K01890;K01881;K01875;K01868;K01867;K01866;K01873;K07587;K11627;K04568;K01884;
M00298	Multidrug/hemolysin transport system [PATH:map02010] [BR:ko02000]	K11051;K11050;
M00532	Photorespiration [PATH:map00630]	K01601;K01602;K01091;K11517;K00104;K11472;K11473;K03781;K14272;K00600;K00830;K00018;K15893;K15919;K15788;K00865;K15918;K02437;
M00212	Ribose transport system [PATH:map02010] [BR:ko02000]	K10439;K10440;K10441;
M00146	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex [PATH:map00190]	K03945;K03946;K03947;K03948;K03949;K03950;K03951;K03952;K03953;K03954;K03955;K03956;K11352;K11353;
M00264	DNA polymerase II complex, archaea [BR:ko03032]	K02322;K02323;
M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate [PATH:map01210 map01230 map00300]	K01655;K10977;K17450;K01705;K16792;K16793;K05824;K10978;
M00429	Competence-related DNA transformation transporter [BR:ko02044]	K02237;K02238;K02240;K02243;K02244;K02245;K02246;K02247;K02248;K02249;
M00270	PTS system, trehalose-specific II component [PATH:map00500 map02060] [BR:ko02000]	K02777;K02817;K02818;K02819;
M00200	Putative sorbitol/mannitol transport system [PATH:map02010] [BR:ko02000]	K10227;K10228;K10229;K10111;K10112;
M00191	Thiamine transport system [PATH:map02010] [BR:ko02000]	K02064;K02063;K02062;
M00184	RNA polymerase, archaea [PATH:map03020] [BR:ko03021]	K03042;K03041;K03044;K03045;K13798;K03053;K03055;K03058;K03047;K03049;K03050;K03056;K03059;K03051;K03052;K03054;
M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol [PATH:map01220 map00362 map00622]	K05549;K05550;K05784;K05783;
M00365	C10-C20 isoprenoid biosynthesis, archaea [PATH:map00900]	K01823;K13787;
M00407	SCF-CDC4 complex [PATH:map04120 map04111] [BR:ko04121]	K03868;K03347;K03094;K03361;
M00425	H/ACA ribonucleoprotein complex [PATH:map03008] [BR:ko03032 ko03009]	K11128;K11129;K11130;K11131;
M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate [PATH:map01220 map00622]	K10619;K16303;K05710;K00529;K10620;K10621;K10622;K10623;
M00079	Keratan sulfate degradation [PATH:map00531]	K01132;K12309;K01137;K12373;
M00353	Spliceosome, Prp19/CDC5L complex [PATH:map03040] [BR:ko03041]	K10599;K12860;K12861;K12862;K12863;K12864;K03283;K12865;K12866;
M00590	Erythritol transport system [PATH:map02010] [BR:ko02000]	K17202;K17203;K17204;
M00340	Proteasome, 20S core particle [PATH:map03050] [BR:ko03051]	K02725;K02726;K02727;K02728;K02729;K02730;K02731;K02732;K02734;K02735;K02736;K02737;K02738;K02739;
M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin [PATH:map00780]	K00652;K00833;K01935;K01012;
M00501	PilS-PilR (type 4 fimbriae synthesis) two-component regulatory system [PATH:map02020] [BR:ko02022]	K02668;K02667;
M00587	Arginine/lysine/histidine/glutamine transport system [PATH:map02010] [BR:ko02000]	K17062;K17063;
M00002	Glycolysis, core module involving three-carbon compounds [PATH:map01200 map01230 map00010]	K01803;K00134;K00150;K00927;K01834;K15633;K15634;K15635;K01689;K00873;K12406;
M00424	Shelterin complex [BR:ko03032]	K11109;K11110;K11111;K11112;K11113;K11114;
M00026	Histidine biosynthesis, PRPP => histidine [PATH:map01230 map00340]	K00765;K02502;K01523;K01496;K11755;K14152;K01814;K02501;K02500;K01663;K01693;K00817;K04486;K05602;K01089;K00013;
M00272	PTS system, arbutin-, cellobiose-, and salicin-specific II component [PATH:map00010 map02060] [BR:ko02000]	K02777;K02752;K02753;
M00120	Coenzyme A biosynthesis, pantothenate => CoA [PATH:map00770]	K00867;K03525;K09680;K01947;K01922;K01598;K13038;K02318;K00954;K02201;K00859;
M00523	RegB-RegA (redox response) two-component regulatory system [PATH:map02020] [BR:ko02022]	K15011;K15012;
M00201	alpha-Glucoside transport system [PATH:map02010] [BR:ko02000]	K10232;K10233;K10234;K10235;K10112;
M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline [PATH:map00350]	K00505;K00501;K01592;K01593;K00503;K00553;
M00397	Lsm 1-7 complex [PATH:map03018]	K12620;K12621;K12622;K12623;K12624;K12625;K12626;
M00567	Methanogenesis, CO2 => methane [PATH:map01200 map00680]	K00200;K00201;K00202;K00203;K11261;K00205;K11260;K00204;K00672;K01499;K00319;K13942;K00320;K00577;K00578;K00579;K00580;K00581;K00582;K00583;K00584;K00399;K00401;K00402;K03388;K03389;K03390;
M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]	K03934;K03935;K03936;K03937;K03938;K03939;K03940;K03941;K03942;K03943;K03944;
M00177	Ribosome, eukaryotes [PATH:map03010] [BR:ko03011]	K02981;K02985;K02984;K02987;K02989;K02991;K02993;K02995;K02997;K02947;K02949;K02951;K02953;K02955;K02958;K02957;K02960;K02962;K02964;K02966;K02969;K02971;K02973;K02974;K02975;K02976;K02978;K02977;K02979;K02980;K02983;K02998;K02925;K02930;K02932;K02934;K02937;K02936;K02938;K02940;K02866;K02865;K02868;K02870;K02873;K02872;K02875;K02877;K02880;K02883;K02882;K02885;K02889;K02891;K02894;K02893;K02896;K02898;K02901;K02900;K02903;K02905;K02908;K02910;K02912;K02915;K02918;K02917;K02920;K02922;K02921;K02923;K02924;K02927;K02928;K02929;K02941;K02942;K02943;
M00396	Lsm 2-8 complex [PATH:map03040 map03018] [BR:ko03041]	K12621;K12622;K12623;K12624;K12625;K12626;K12627;
M00472	NarQ-NarP (nitrate respiration) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07674;K07685;
M00254	ABC-2 type transport system [BR:ko02000]	K01992;K01990;
M00448	CssS-CssR (secretion stress response) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07650;K07770;
M00282	PTS system, D-glucosamine-specific II component [PATH:map00520 map02060] [BR:ko02000]	K02763;K02764;K02765;
M00359	Aminoacyl-tRNA biosynthesis, eukaryotes [PATH:map00970]	K01872;K01887;K01893;K01876;K01883;K01886;K01885;K01880;K01892;K01870;K01869;K04567;K01874;K01889;K01890;K01881;K01875;K01868;K01867;K01866;K01873;K14163;
M00454	KdpD-KdpE (potassium transport) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07646;K07667;
M00356	Methanogenesis, methanol => methane [PATH:map01200 map00680]	K14080;K04480;K14081;K00399;K00401;K00402;K03388;K03389;K03390;
M00361	Nucleotide sugar biosynthesis, eukaryotes [PATH:map00520]	K00963;K01784;K15917;K00972;K00012;K08678;K00966;K00971;
M00039	Lignin biosynthesis, cinnamate => lignin [PATH:map00940]	K00487;K01904;K09753;K00083;K00430;K11188;K03782;
M00316	Manganese transport system [PATH:map02010 map02020] [BR:ko02000]	K11601;K11602;K11603;
M00148	Succinate dehydrogenase (ubiquinone) [PATH:map00190]	K00236;K00237;K00234;K00235;
M00211	Putative ABC transport system [BR:ko02000]	K02069;K02068;
M00334	Type VI secretion system [PATH:map03070] [BR:ko02044]	K11904;K11903;K11906;K11891;K11892;K11907;K11912;K11913;K11915;
M00478	DegS-DegU (multicellular behavior control) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07777;K07692;
M00260	DNA polymerase III complex, bacteria [PATH:map03030 map03430 map03440] [BR:ko03032 ko03400]	K02337;K03763;K02342;K14159;K02345;K02338;K02340;K02341;K02343;K02339;K02344;
M00350	Capsaicin biosynthesis, L-Phenylalanine => Capsaicin [PATH:map00360]	K10775;K13064;K00487;K01904;K00588;
M00404	COPII complex [PATH:map04141]	K14004;K14005;K14006;K14007;K07953;
M00086	beta-Oxidation, acyl-CoA synthesis [PATH:map01212 map00071]	K01897;K15013;
M00017	Methionine biosynthesis, apartate => homoserine => methionine [PATH:map01230 map00270]	K00928;K12524;K12525;K12526;K00133;K00003;K00651;K01739;K01760;K00548;K00549;
M00395	Decapping complex [PATH:map03018]	K12610;K12611;K12612;K12613;K12614;K12615;K12617;
M00141	C1-unit interconversion, eukaryotes [PATH:map00670]	K00600;K00288;K13403;K13402;
M00566	Dipeptide transport system, Firmicutes [PATH:map02010] [BR:ko02000]	K16199;K16200;K16201;K16202;
M00205	N-Acetylglucosamine transport system [PATH:map02010] [BR:ko02000]	K10200;K10201;K10202;
M00229	Arginine transport system [PATH:map02010] [BR:ko02000]	K09996;K09997;K09998;K09999;K10000;
M00128	Ubiquinone biosynthesis, eukaryotes, chorismate => ubiquinone [PATH:map00130]	K03181;K06125;K00591;K06126;K06127;K06134;
M00102	Ergocalciferol biosynthesis [PATH:map00100]	K00559;K09829;K00227;K09831;K00223;
M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP [PATH:map00230]	K01939;K01756;K00939;K00940;K00873;K12406;
M00449	CreC-CreB (phosphate regulation) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07641;K07663;
M00542	EHEC/EPEC pathogenicity signature, T3SS and effectors [PATH:map05130]	K03221;K03219;K03222;K03226;K03227;K03228;K03229;K03230;K03224;K03225;K12784;K12787;K12785;K12786;K12788;K16041;K16042;
M00401	Sec61 complex [PATH:map03060 map04141 map04145 map05110] [BR:ko02044]	K10956;K09481;K07342;
M00065	GPI-anchor biosynthesis, core oligosaccharide [PATH:map00563]	K03857;K03434;K05283;K05284;K05285;K07542;K05286;K05287;
M00020	Serine biosynthesis, glycerate-3P => serine [PATH:map01200 map01230 map00260]	K00058;K00831;K01079;
M00147	NADH dehydrogenase (ubiquinone) 1 beta subcomplex [PATH:map00190]	K03957;K03958;K03959;K03960;K03961;K03962;K03963;K03964;K03965;K03966;K11351;K03967;K03968;
M00506	CheA-CheYBV (chemotaxis) two-component regulatory system [PATH:map02020 map02030] [BR:ko02022 ko02030 ko02035]	K03407;K03413;K03412;K13924;K03415;
M00293	DNA polymerase zeta  complex [PATH:map03460] [BR:ko03400]	K02350;K03508;K13728;
M00277	PTS system, N-acetylgalactosamine-specific II component [PATH:map00052 map02060] [BR:ko02000]	K02744;K02745;K02746;K02747;
M00014	Glucuronate pathway (uronate pathway) [PATH:map00040]	K00012;K12447;K16190;K13247;K03331;K05351;K00854;
M00145	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria [PATH:map00190]	K05574;K05582;K05581;K05579;K05572;K05580;K05578;K05576;K05577;K05575;K05573;K05583;K05584;K05585;
M00295	BRCA1-associated genome surveillance complex (BASC) [PATH:map03430 map03440 map03460] [BR:ko03400]	K10605;K08735;K08737;K08734;K10858;K10754;K10755;K10756;K04802;K10865;K10866;K10867;K10901;K04728;
M00459	VicK-VicR (cell wall metabolism) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07652;K07668;
M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate [PATH:map01230 map00400]	K01626;K03856;K13853;K01735;K13829;K03785;K03786;K00014;K13832;K13830;K00891;K00800;K01736;
M00338	Cysteine biosynthesis, homocysteine + serine => cysteine [PATH:map01230 map00270]	K01697;K10150;K01758;
M00358	Coenzyme M biosynthesis [PATH:map01200 map00680]	K08097;K05979;K05884;K13039;K06034;
M00317	Manganese/iron transport system [PATH:map02010] [BR:ko02000]	K11604;K11605;K11606;K11607;
M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone [PATH:map00140]	K00498;K00070;K01822;
M00310	Pyruvate:ferredoxin oxidoreductase [PATH:map00620]	K00169;K00170;K00171;K00172;
M00076	Dermatan sulfate degradation [PATH:map00531]	K01136;K01217;K01135;K01197;K01195;
M00500	AtoS-AtoC (cPHB biosynthesis) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07710;K07714;
M00035	Methionine degradation [PATH:map00270]	K00789;K00558;K17398;K17399;K01251;K01697;K10150;
M00381	SCF-SKP2 complex [PATH:map04120 map04110 map05168] [BR:ko04121]	K03868;K03347;K03094;K03875;
M00592	Inositol transport system [PATH:map02010] [BR:ko02000]	K17208;K17209;K17210;
M00225	Lysine/arginine/ornithine transport system [PATH:map02010] [BR:ko02000]	K10013;K10015;K10016;K10017;
M00118	Glutathione biosynthesis, glutamate => glutathione [PATH:map00480]	K11204;K11205;K01919;K01920;
M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) [PATH:map01200 map00720]	K00198;K05299;K15022;K01938;K01491;K00297;K15023;K14138;K00197;K00194;
M00230	Glutamate/aspartate transport system [PATH:map02010] [BR:ko02000]	K10001;K10002;K10003;K10004;
M00608	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate [PATH:map01210 map00300]	K10977;K16792;K16793;K10978;
M00386	Cul4-DDB1-CSA complex [PATH:map04120 map03420] [BR:ko04121 ko03400]	K03868;K10609;K10610;K10570;
M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07653;K07669;
M00586	Putative amino-acid transport system [PATH:map02010] [BR:ko02000]	K16961;K16962;K16963;
M00287	PTS system, galactosamine-specific II component [PATH:map00052 map02060] [BR:ko02000]	K02744;K10984;K10985;K10986;
M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P [PATH:map00730]	K03147;K00877;K00941;K14153;K00878;K14154;K00788;K00946;
M00224	Fluoroquinolones transport system [PATH:map02010] [BR:ko02000]	K16905;K16906;K16907;
M00492	LytS-LytR two-component regulatory system [PATH:map02020] [BR:ko02022]	K07704;K07705;
M00116	Menaquinone biosynthesis, chorismate => menaquinone [PATH:map00130]	K01851;K02552;K02361;K02551;K08680;K02549;K01911;K01661;K12073;K02548;K03183;
M00023	Tryptophan biosynthesis, chorismate => tryptophan [PATH:map01230 map00400]	K01657;K01658;K13503;K13501;K01656;K00766;K13497;K01817;K01609;K13498;K01695;K01696;K06001;K01694;
M00346	Formaldehyde assimilation, serine pathway [PATH:map01200 map00680]	K00600;K00830;K00018;K11529;K01689;K01595;K00024;K08692;K14067;K08691;
M00437	Phthalate transport system [PATH:map02010] [BR:ko02000]	K15556;K15557;K15558;
M00261	DNA polymerase alpha / primase complex [PATH:map03030] [BR:ko03032]	K02320;K02321;K02685;K02684;
M00213	L-Arabinose transport system [PATH:map02010] [BR:ko02000]	K10537;K10538;K10539;
M00329	Multiple protein transport system [BR:ko02044]	K12539;K12540;
M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA [PATH:map01220 map00362]	K04116;K04117;K07534;K07535;K07536;
M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone [PATH:map00534]	K02369;K02370;K02366;K02367;K02368;K02576;K02577;K02578;K02579;K01793;
M00095	C5 isoprenoid biosynthesis, mevalonate pathway [PATH:map00900]	K00626;K01641;K00021;K00869;K00938;K13273;K01597;K01823;
M00178	Ribosome, bacteria [PATH:map03010] [BR:ko03011]	K02945;K02967;K02982;K02986;K02988;K02990;K02992;K02994;K02996;K02946;K02948;K02950;K02952;K02954;K02956;K02959;K02961;K02963;K02965;K02968;K02970;K02863;K02886;K02906;K02926;K02931;K02933;K02935;K02939;K02864;K02867;K02871;K02874;K02876;K02878;K02879;K02881;K02884;K02887;K02888;K02890;K02892;K02895;K02897;K02899;K02902;K02904;K02907;K02909;K02911;K02913;K02914;K02916;K02919;K07590;
M00257	Hemin transport system [PATH:map02010] [BR:ko02000]	K09813;K09814;
M00444	PhoQ-PhoP (magnesium transport) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07637;K07660;
M00392	Ski complex [PATH:map03018]	K12599;K12600;K12601;K12602;
M00284	Origin recognition complex [PATH:map04110 map04111 map04113] [BR:ko03032]	K02603;K02604;K02605;K02606;K02607;K02608;
M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC [PATH:map00564]	K00551;K16369;K00550;K00570;
M00426	Survival motor neuron (SMN) complex [PATH:map03013] [BR:ko03041]	K13129;K13130;K13131;K13132;K13133;K13134;K13135;K13136;K13137;
M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA [PATH:map00280]	K00826;K00166;K00167;K11381;K09699;K00382;K00253;K00249;K01968;K01969;K05607;K13766;K01640;
M00475	BarA-UvrY (central carbon metabolism) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07678;K07689;
M00565	Trehalose biosynthesis, D-glucose 1P => trehalose [PATH:map00500]	K00975;K00703;K16148;K00700;K16149;K00688;K16153;K02438;K06044;K01236;
M00315	Uncharacterized ABC transport system [PATH:map02020] [BR:ko02000]	K11636;K11635;
M00502	GlrK-GlrR (amino sugar metabolism) two-component regulatory system [PATH:map02020] [BR:ko02022]	K07711;K07715;
M00216	Multiple sugar transport system [PATH:map02010] [BR:ko02000]	K10546;K10547;K10548;
M00214	Methyl-galactoside transport system [PATH:map02010] [BR:ko02000]	K10540;K10541;K10542;
M00203	Glucose/arabinose transport system [PATH:map02010] [BR:ko02000]	K10196;K10197;K10198;K10199;
M00259	Heme transport system [PATH:map02010] [BR:ko02000]	K02195;K02194;K02193;
M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP [PATH:map00240]	K11540;K11541;K01465;K01954;K01955;K01956;K00609;K00610;K00608;K00226;K00254;K13421;K00762;K01591;
M00183	RNA polymerase, bacteria [PATH:map03020] [BR:ko03021 ko03400]	K03040;K03043;K03046;K13797;K03060;K03048;
M00380	SCF-BTRC complex [PATH:map04120 map04114 map04310 map04710] [BR:ko04121]	K03868;K03347;K03094;K03362;
M00585	L-Cystine transport system [PATH:map02010] [BR:ko02000]	K16956;K16957;K16958;K16959;K16960;
M00322	Neutral amino acid transport system [PATH:map02010] [BR:ko02000]	K11954;K11955;K11956;K11957;K11958;
M00521	CiaH-CiaR two-component regulatory system [PATH:map02020] [BR:ko02022]	K14982;K14983;
M00245	Cobalt/nickel transport system [PATH:map02010] [BR:ko02000]	K02009;K02008;K02007;K02006;
M00175	Nitrogen fixation, nitrogen => ammonia [PATH:map00910]	K02588;K02586;K02591;K00531;
M00384	Cul3-SPOP complex [PATH:map04120] [BR:ko04121]	K03868;K03869;K10523;
M00234	Cystine transport system [PATH:map02010] [BR:ko02000]	K02424;K10009;K10010;
M00428	eIF4F complex [PATH:map03013] [BR:ko03012]	K03259;K03260;K03257;
map00020	Citrate cycle (TCA cycle)	K00025;K00170;K01960;K05942;K01900;K00116;K01648;K01903;K15231;K18978;K00246;K15230;K00244;K01902;K01899;K00030;K00172;K00247;K00163;K01682;K01959;K00026;K00171;K00169;K13997;K00024;K00245;K17753;
map00030	Pentose phosphate pathway	K15916;K16306;K13812;K01807;K11441;K22229;K13831;K22969;K00117;K17468;K01839;K13810;K00171;K06151;K18021;K00034;K01086;K22199;K22345;K00131;K18978;K00032;K08094;K17463;K00090;K00874;K02446;K01690;K16370;K06859;K01835;K11645;K01622;K18125;K18128;K05308;K03738;K00918;K15779;K04041;K19243;K11395;K18022;K18127;K21840;K01808;K19813;K15778;K01625;K06152;K01623;K16305;K05774;K08093;K11532;K00115;K18020;K18126;
map00040	Pentose and glucuronate interconversions	K19634;K18107;K14275;K01804;K00699;K00875;K22994;K05352;K00848;K00853;K22185;K01820;K17818;K09988;K01728;K08092;K01805;K22187;K01815;K08322;K19588;K13877;K00880;K22186;K14756;K21619;K22933;K00065;K21680;K21030;K17743;K18106;K00007;K22539;K00078;K17738;K21031;K00011;K00039;K21681;K01730;K19551;K14259;K01731;K14274;K14273;K01629;
map00053	Ascorbate and aldarate metabolism	K23005;K16190;K00064;K00699;K01708;K23007;K23003;K00225;K18981;K13876;K08232;K20023;K12447;K10046;K00423;K00128;K14085;K02080;K01707;K08092;K18983;K19660;K19642;K23004;K01706;K10047;K21888;K00434;K13873;K14190;K19588;K18649;K13877;K00880;K18982;K01630;K17744;K00103;K00149;K00469;
map00072	Synthesis and degradation of ketone bodies	K01027;
map00100	Steroid biosynthesis	K09832;K07436;K23558;K00637;K01052;K08246;K23485;K12298;K00801;K14674;K14424;K21146;K14423;K08242;K01853;
map00120	Primary bile acid biosynthesis	K07439;K07430;K01442;K07440;K10223;
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	K01904;K19267;K18534;K10106;K18284;K12501;K11782;K03809;K00355;K00815;K11784;K01075;K00487;K14760;K05357;K00838;K20810;K11785;K18285;K18286;K18606;K14759;K18800;K18240;K13565;K11783;
map00140	Steroid hormone biosynthesis	K07430;K07413;K17691;K00545;K07415;K05296;K00044;K17690;K01131;K12345;K00037;K01015;K00251;K07409;K12343;K04119;K13368;K00699;K22970;K13373;K07410;K07412;K00489;K00038;K07424;K17689;K10207;K13369;K00212;K12344;K13370;K07408;K00089;K07414;K05295;
map00190	Oxidative phosphorylation	K01544;K01542;K03885;K22468;K15986;K00937;K00356;K05588;K00424;K06019;K05587;K00329;K01543;K05586;K11726;K22501;K11725;K01507;
map00195	Photosynthesis	K02697;K03541;K02638;K08902;K02699;K02639;K02717;K02723;K02710;K02698;K02722;K08905;K03542;K02721;K08901;K02701;K02709;K02712;K02641;K02720;K02719;K08903;K08904;K14332;K02718;K02713;K02696;K02695;K02716;K02714;K02724;K02700;K08906;K02702;K02711;
map00230	Purine metabolism	K01241;K00527;K12322;K08049;K21636;K01509;K08041;K23269;K01490;K01518;K13760;K14642;K08047;K01129;K16841;K13755;K03816;K13757;K06928;K08046;K22601;K15519;K11265;K08048;K01839;K01428;K18436;K11029;K01239;K05851;K05873;K00769;K01081;K02428;K12321;K18283;K13298;K13987;K18438;K01522;K03784;K03787;K22199;K01427;K18437;K15779;K08718;K08042;K01768;K21138;K19836;K10213;K15780;K15778;K01139;K01769;K00944;K01483;K06966;K21053;K23265;K13296;K01517;K00073;K19021;K00892;K00839;K01524;K09913;K23270;K13759;K18445;K12319;K00951;K18533;K22026;K01486;K01511;K12320;K00957;K22602;K01519;K19710;K01429;K13763;K08043;K00524;K00955;K22600;K08693;K12304;K01515;K16856;K01120;K08044;K18151;K00956;K13762;K10807;K20881;K16855;K19964;K01119;K18453;K14048;K15518;K00893;K08045;K13811;K18424;K07816;K01525;K13988;K01430;K12318;K10808;K01835;K11751;K03651;K08312;K22944;K00904;K02083;K13293;K18550;K13756;K00926;K22879;K14641;K00860;K04765;K23264;K08723;K03815;K13758;K00988;K13761;K18447;
map00240	Pyrimidine metabolism	K09021;K19796;K14642;K21057;K16328;K19795;K01485;K17828;K12304;K09019;K08693;K06966;K15519;K08728;K14641;K01240;K06016;K21636;K09024;K09023;K16329;K10213;K01518;K11751;K09887;K08723;K17723;K16904;K03784;K22026;K03787;K00893;K08722;K18533;K09903;K01511;K19797;K16066;K19794;K02825;K01493;K20881;K16330;K00756;K04765;K17722;K02823;K03365;K09018;K01119;K09913;K09020;K01081;
map00250	Alanine, aspartate and glutamate metabolism	K00272;K22457;K18309;K19244;K14455;K15371;K03334;K00265;K00827;K01744;K00264;K00608;K14454;K00830;K11540;K14681;K09758;K01948;K00813;K08590;K00294;K00266;K14260;K14272;K00259;K08324;K01779;K01914;K00610;K00278;K11358;K00811;K11541;K17761;K23265;K01954;K00812;K13821;
map00260	Glycine, serine and threonine metabolism	K15783;K20498;K15634;K10150;K15919;K15918;K00305;K00060;K00050;K00613;K00552;K16066;K00133;K00998;K00499;K17217;K00304;K00301;K12526;K06720;K18897;K00303;K00302;K15789;K01695;K01697;K20801;K01694;K15784;K22982;K13290;K14085;K12525;K00544;K08688;K00283;K15785;K06718;K15635;K00090;K00306;K00542;K15786;K00830;K00003;K14272;K01733;K01837;K15633;K02203;K01753;K15893;K00018;K01758;K00315;K12524;K02204;K00282;K06001;K12972;K01696;K01620;K13042;K00314;K00309;K13745;K10674;K00049;K18896;K00827;K00872;K00928;K22305;K17755;K12235;
map00270	Cysteine and methionine metabolism	K12524;K20772;K22846;K12339;K00811;K20249;K17462;K11204;K00812;K18284;K01450;K00003;K22954;K05396;K01919;K00025;K07173;K22847;K01758;K14454;K00026;K00456;K01739;K00827;K00024;K00928;K20250;K16845;K11205;K17069;K00640;K10764;K14455;K01505;K01738;K00549;K23304;K13060;K00816;K12960;K16843;K17216;K11358;K00133;K21623;K17217;K16846;K01760;K12526;K01740;K19696;K08968;K00641;K22207;K21456;K13034;K20021;K17950;K00544;K12525;K01761;K00813;K16844;K20248;K09758;K00802;K00651;K03334;K22957;K23370;K01920;
map00280	Valine, leucine and isoleucine degradation	K07513;K11538;K00128;K18660;K00822;K07514;K11410;K00157;K00263;K18662;K03334;K14085;K07508;K15037;K01027;K01761;K01847;K07515;K00022;K00827;K05605;K09478;K13524;K01964;K15036;K07511;K01825;K00271;K18472;K19312;K00149;K07509;K07250;K01641;K01782;K22568;K08683;K18661;
map00310	Lysine degradation	K00128;K18011;K03894;K18202;K00473;K18012;K15791;K15736;K01844;K18854;K03895;K18014;K18201;K01034;K00474;K11703;K01843;K00135;K00306;K15737;K03897;K13646;K19743;K13647;K09251;K13645;K00824;K00149;K01035;K00468;K00471;K07250;K03896;K01506;K18826;K18013;K21672;K00137;K23385;
