MetaG.module	MetaB.module	Species	delta.spearman.r
MetaG_M00235	MetaB_MEfloralwhite	Capnocytophaga_leadbetteri	0.00663710000000001
MetaG_M00235	MetaB_MEfloralwhite	Escherichia_coli	0.00439580000000001
MetaG_M00235	MetaB_MEfloralwhite	Fusobacterium_necrophorum	0.0064726
MetaG_M00235	MetaB_MEfloralwhite	Fusobacterium_periodonticum	0.00631569999999998
MetaG_M00235	MetaB_MEfloralwhite	Gardnerella_vaginalis	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Gemella_haemolysans	0.00671260000000001
MetaG_M00235	MetaB_MEfloralwhite	Gemella_morbillorum	0.00636599999999998
MetaG_M00235	MetaB_MEfloralwhite	Haemophilus_influenzae	0.00632879999999997
MetaG_M00235	MetaB_MEfloralwhite	Haemophilus_parahaemolyticus	0.00601659999999998
MetaG_M00235	MetaB_MEfloralwhite	Haemophilus_parainfluenzae	0.00558379999999997
MetaG_M00235	MetaB_MEfloralwhite	Lachnoanaerobaculum_umeaense	0.00672060000000002
MetaG_M00235	MetaB_MEfloralwhite	Lachnospiraceae_bacterium	0.00509179999999998
MetaG_M00235	MetaB_MEfloralwhite	Lachnospiraceae_bacterium_GAM79	0.00674659999999999
MetaG_M00235	MetaB_MEfloralwhite	Lachnospiraceae_bacterium_oral_taxon_500	0.00626019999999999
MetaG_M00235	MetaB_MEfloralwhite	Lactobacillus_salivarius	0.00659480000000001
MetaG_M00235	MetaB_MEfloralwhite	Lautropia_mirabilis	0.00603339999999997
MetaG_M00235	MetaB_MEfloralwhite	Leptotrichia_sp_oral_taxon_212	0.00661200000000001
MetaG_M00235	MetaB_MEfloralwhite	Leptotrichia_sp_oral_taxon_498	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Leptotrichia_wadei	0.00659559999999998
MetaG_M00235	MetaB_MEfloralwhite	Megasphaera_hexanoica	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Mogibacterium_diversum	0.00393460000000001
MetaG_M00235	MetaB_MEfloralwhite	Moraxella_catarrhalis	0.0018514
MetaG_M00235	MetaB_MEfloralwhite	Neisseria_elongata	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Neisseria_meningitidis	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Neisseria_mucosa	0.00514209999999998
MetaG_M00235	MetaB_MEfloralwhite	Neisseria_subflava	0.00476480000000001
MetaG_M00235	MetaB_MEfloralwhite	Parvimonas_micra	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Porphyromonas_gingivalis	0.00565919999999998
MetaG_M00235	MetaB_MEfloralwhite	Prevotella_denticola	0.00645030000000002
MetaG_M00235	MetaB_MEfloralwhite	Prevotella_intermedia	0.00461109999999998
MetaG_M00235	MetaB_MEfloralwhite	Prevotella_jejuni	0.00558890000000001
MetaG_M00235	MetaB_MEfloralwhite	Prevotella_melaninogenica	0.00454909999999997
MetaG_M00235	MetaB_MEfloralwhite	Prevotella_oris	0.00628210000000001
MetaG_M00235	MetaB_MEfloralwhite	Pseudomonas_aeruginosa	0.040006
MetaG_M00235	MetaB_MEfloralwhite	Pseudomonas_putida	-0.1267574
MetaG_M00235	MetaB_MEfloralwhite	Ralstonia_mannitolilytica	0.00606889999999999
MetaG_M00235	MetaB_MEfloralwhite	Rothia_dentocariosa	0.00617869999999998
MetaG_M00235	MetaB_MEfloralwhite	Rothia_mucilaginosa	0.00438250000000001
MetaG_M00235	MetaB_MEfloralwhite	Ruania_sp_HY168	0.00794849999999997
MetaG_M00235	MetaB_MEfloralwhite	Ruminococcus_bicirculans	0.00672420000000001
MetaG_M00235	MetaB_MEfloralwhite	Saccharibacteria	0.00596669999999999
MetaG_M00235	MetaB_MEfloralwhite	Schaalia_odontolytica	0.00606689999999999
MetaG_M00235	MetaB_MEfloralwhite	Selenomonas_sp_oral_taxon_126	0.00651499999999999
MetaG_M00235	MetaB_MEfloralwhite	Selenomonas_sp_oral_taxon_920	0.00636599999999998
MetaG_M00235	MetaB_MEfloralwhite	Sneathia_amnii	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_gordonii	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_intermedius	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_mitis	0.00597379999999997
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_pneumoniae	0.000172300000000014
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_salivarius	0.0059304
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_sanguinis	0.00622669999999997
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_sp_LPB0220	0.00621309999999997
MetaG_M00235	MetaB_MEfloralwhite	Streptococcus_sp_oral_taxon_431	0.00582369999999999
MetaG_M00235	MetaB_MEfloralwhite	Tannerella_sp_oral_taxon_HOT-286	0.00648939999999998
MetaG_M00235	MetaB_MEfloralwhite	Treponema_putidum	0.00613079999999999
MetaG_M00235	MetaB_MEfloralwhite	Treponema_sp_OMZ_838	0.00710759999999999
MetaG_M00235	MetaB_MEfloralwhite	Veillonella_atypica	0.006386
MetaG_M00235	MetaB_MEfloralwhite	Veillonella_dispar	0.00651499999999999
MetaG_M00235	MetaB_MEfloralwhite	Veillonella_parvula	0.00648339999999997
MetaG_M00235	MetaB_MElavenderblush3	Acinetobacter_baumannii	0.0046214
MetaG_M00235	MetaB_MElavenderblush3	Actinomyces_oris	0.00364999999999999
MetaG_M00235	MetaB_MElavenderblush3	Actinomyces_pacaensis	0.00436520000000001
MetaG_M00235	MetaB_MElavenderblush3	Actinomyces_sp_oral_taxon_897	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Actinomyces_viscosus	0.00465120000000002
MetaG_M00235	MetaB_MElavenderblush3	Aggregatibacter_aphrophilus	0.00386809999999999
MetaG_M00235	MetaB_MElavenderblush3	Bacteroides_heparinolyticus	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Campylobacter_concisus	0.00370870000000001
MetaG_M00235	MetaB_MElavenderblush3	Campylobacter_showae	0.00482080000000001
MetaG_M00235	MetaB_MElavenderblush3	Capnocytophaga_gingivalis	0.00454730000000003
MetaG_M00235	MetaB_MElavenderblush3	Capnocytophaga_leadbetteri	0.00451889999999999
MetaG_M00235	MetaB_MElavenderblush3	Escherichia_coli	0.0022664
MetaG_M00235	MetaB_MElavenderblush3	Fusobacterium_necrophorum	0.00468150000000001
MetaG_M00235	MetaB_MElavenderblush3	Fusobacterium_periodonticum	0.00438189999999999
MetaG_M00235	MetaB_MElavenderblush3	Gardnerella_vaginalis	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Gemella_haemolysans	0.00429250000000003
MetaG_M00235	MetaB_MElavenderblush3	Gemella_morbillorum	0.00436520000000001
MetaG_M00235	MetaB_MElavenderblush3	Haemophilus_influenzae	0.00144610000000001
MetaG_M00235	MetaB_MElavenderblush3	Haemophilus_parahaemolyticus	0.00233870000000003
MetaG_M00235	MetaB_MElavenderblush3	Haemophilus_parainfluenzae	0.0028087
MetaG_M00235	MetaB_MElavenderblush3	Lachnoanaerobaculum_umeaense	0.00480079999999999
MetaG_M00235	MetaB_MElavenderblush3	Lachnospiraceae_bacterium	0.00329790000000002
MetaG_M00235	MetaB_MElavenderblush3	Lachnospiraceae_bacterium_GAM79	0.00437680000000001
MetaG_M00235	MetaB_MElavenderblush3	Lachnospiraceae_bacterium_oral_taxon_500	0.0044746
MetaG_M00235	MetaB_MElavenderblush3	Lactobacillus_salivarius	0.00374140000000001
MetaG_M00235	MetaB_MElavenderblush3	Lautropia_mirabilis	0.00365799999999999
MetaG_M00235	MetaB_MElavenderblush3	Leptotrichia_sp_oral_taxon_212	0.00409120000000002
MetaG_M00235	MetaB_MElavenderblush3	Leptotrichia_sp_oral_taxon_498	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Leptotrichia_wadei	0.00399660000000002
MetaG_M00235	MetaB_MElavenderblush3	Megasphaera_hexanoica	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Mogibacterium_diversum	0.0028898
MetaG_M00235	MetaB_MElavenderblush3	Moraxella_catarrhalis	-0.00146599999999997
MetaG_M00235	MetaB_MElavenderblush3	Neisseria_elongata	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Neisseria_meningitidis	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Neisseria_mucosa	0.00330900000000001
MetaG_M00235	MetaB_MElavenderblush3	Neisseria_subflava	0.00279190000000001
MetaG_M00235	MetaB_MElavenderblush3	Parvimonas_micra	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Porphyromonas_gingivalis	0.00375629999999999
MetaG_M00235	MetaB_MElavenderblush3	Prevotella_denticola	0.00437120000000002
MetaG_M00235	MetaB_MElavenderblush3	Prevotella_intermedia	0.00309100000000001
MetaG_M00235	MetaB_MElavenderblush3	Prevotella_jejuni	0.00368590000000002
MetaG_M00235	MetaB_MElavenderblush3	Prevotella_melaninogenica	0.00205630000000001
MetaG_M00235	MetaB_MElavenderblush3	Prevotella_oris	0.00372230000000001
MetaG_M00235	MetaB_MElavenderblush3	Pseudomonas_aeruginosa	0.0539404
MetaG_M00235	MetaB_MElavenderblush3	Pseudomonas_putida	-0.1151597
MetaG_M00235	MetaB_MElavenderblush3	Ralstonia_mannitolilytica	0.00365710000000002
MetaG_M00235	MetaB_MElavenderblush3	Rothia_dentocariosa	0.00448540000000003
MetaG_M00235	MetaB_MElavenderblush3	Rothia_mucilaginosa	0.00307760000000001
MetaG_M00235	MetaB_MElavenderblush3	Ruania_sp_HY168	0.00445509999999999
MetaG_M00235	MetaB_MElavenderblush3	Ruminococcus_bicirculans	0.00396869999999999
MetaG_M00235	MetaB_MElavenderblush3	Saccharibacteria	0.00416440000000001
MetaG_M00235	MetaB_MElavenderblush3	Schaalia_odontolytica	0.00445180000000001
MetaG_M00235	MetaB_MElavenderblush3	Selenomonas_sp_oral_taxon_126	0.0044611
MetaG_M00235	MetaB_MElavenderblush3	Selenomonas_sp_oral_taxon_920	0.00436520000000001
MetaG_M00235	MetaB_MElavenderblush3	Sneathia_amnii	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_gordonii	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_intermedius	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_mitis	0.0041602
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_pneumoniae	-0.00289069999999997
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_salivarius	0.00367240000000002
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_sanguinis	0.00442429999999999
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_sp_LPB0220	0.0040809
MetaG_M00235	MetaB_MElavenderblush3	Streptococcus_sp_oral_taxon_431	0.00420580000000004
MetaG_M00235	MetaB_MElavenderblush3	Tannerella_sp_oral_taxon_HOT-286	0.00446620000000003
MetaG_M00235	MetaB_MElavenderblush3	Treponema_putidum	0.00435630000000004
MetaG_M00235	MetaB_MElavenderblush3	Treponema_sp_OMZ_838	0.00474059999999998
MetaG_M00235	MetaB_MElavenderblush3	Veillonella_atypica	0.00423699999999999
MetaG_M00235	MetaB_MElavenderblush3	Veillonella_dispar	0.0044611
MetaG_M00235	MetaB_MElavenderblush3	Veillonella_parvula	0.00439870000000003
MetaG_M00235	MetaB_MEred	Acinetobacter_baumannii	0.00416240000000001
MetaG_M00235	MetaB_MEred	Actinomyces_oris	0.00462780000000002
MetaG_M00235	MetaB_MEred	Actinomyces_pacaensis	0.0042025
MetaG_M00235	MetaB_MEred	Actinomyces_sp_oral_taxon_897	0.00429800000000002
MetaG_M00235	MetaB_MEred	Actinomyces_viscosus	0.00478200000000001
MetaG_M00235	MetaB_MEred	Aggregatibacter_aphrophilus	0.0039961
MetaG_M00235	MetaB_MEred	Bacteroides_heparinolyticus	0.00429800000000002
MetaG_M00235	MetaB_MEred	Campylobacter_concisus	0.00383680000000003
MetaG_M00235	MetaB_MEred	Campylobacter_showae	0.00532890000000003
MetaG_M00235	MetaB_MEred	Capnocytophaga_gingivalis	0.0043203
MetaG_M00235	MetaB_MEred	Capnocytophaga_leadbetteri	0.00440370000000001
MetaG_M00235	MetaB_MEred	Escherichia_coli	0.010274
MetaG_M00235	MetaB_MEred	Fusobacterium_necrophorum	0.00438460000000002
MetaG_M00235	MetaB_MEred	Fusobacterium_periodonticum	0.00415770000000004
MetaG_M00235	MetaB_MEred	Gardnerella_vaginalis	0.00429800000000002
MetaG_M00235	MetaB_MEred	Gemella_haemolysans	0.00411300000000003
MetaG_M00235	MetaB_MEred	Gemella_morbillorum	0.0042025
MetaG_M00235	MetaB_MEred	Haemophilus_influenzae	0.00222260000000002
MetaG_M00235	MetaB_MEred	Haemophilus_parahaemolyticus	0.0038028
MetaG_M00235	MetaB_MEred	Haemophilus_parainfluenzae	0.00326650000000001
MetaG_M00235	MetaB_MEred	Lachnoanaerobaculum_umeaense	0.00461850000000003
MetaG_M00235	MetaB_MEred	Lachnospiraceae_bacterium	0.00310160000000004
MetaG_M00235	MetaB_MEred	Lachnospiraceae_bacterium_GAM79	0.00469770000000003
MetaG_M00235	MetaB_MEred	Lachnospiraceae_bacterium_oral_taxon_500	0.0042896
MetaG_M00235	MetaB_MEred	Lactobacillus_salivarius	0.0044536
MetaG_M00235	MetaB_MEred	Lautropia_mirabilis	0.00340299999999999
MetaG_M00235	MetaB_MEred	Leptotrichia_sp_oral_taxon_212	0.00412420000000002
MetaG_M00235	MetaB_MEred	Leptotrichia_sp_oral_taxon_498	0.00429800000000002
MetaG_M00235	MetaB_MEred	Leptotrichia_wadei	0.00395690000000004
MetaG_M00235	MetaB_MEred	Megasphaera_hexanoica	0.00429800000000002
MetaG_M00235	MetaB_MEred	Mogibacterium_diversum	0.00242520000000002
MetaG_M00235	MetaB_MEred	Moraxella_catarrhalis	-0.00146940000000001
MetaG_M00235	MetaB_MEred	Neisseria_elongata	0.00429800000000002
MetaG_M00235	MetaB_MEred	Neisseria_meningitidis	0.00429800000000002
MetaG_M00235	MetaB_MEred	Neisseria_mucosa	0.00315750000000004
MetaG_M00235	MetaB_MEred	Neisseria_subflava	0.00273830000000003
MetaG_M00235	MetaB_MEred	Parvimonas_micra	0.00429800000000002
MetaG_M00235	MetaB_MEred	Porphyromonas_gingivalis	0.00310440000000001
MetaG_M00235	MetaB_MEred	Prevotella_denticola	0.00435390000000002
MetaG_M00235	MetaB_MEred	Prevotella_intermedia	0.00278300000000004
MetaG_M00235	MetaB_MEred	Prevotella_jejuni	0.00351210000000002
MetaG_M00235	MetaB_MEred	Prevotella_melaninogenica	0.00217880000000004
MetaG_M00235	MetaB_MEred	Prevotella_oris	0.00400120000000004
MetaG_M00235	MetaB_MEred	Pseudomonas_aeruginosa	0.0546051
MetaG_M00235	MetaB_MEred	Pseudomonas_putida	-0.0982634
MetaG_M00235	MetaB_MEred	Ralstonia_mannitolilytica	0.00329309999999999
MetaG_M00235	MetaB_MEred	Rothia_dentocariosa	0.0041717
MetaG_M00235	MetaB_MEred	Rothia_mucilaginosa	0.00229990000000002
MetaG_M00235	MetaB_MEred	Ruania_sp_HY168	0.00477310000000003
MetaG_M00235	MetaB_MEred	Ruminococcus_bicirculans	0.00371660000000001
MetaG_M00235	MetaB_MEred	Saccharibacteria	0.0042896
MetaG_M00235	MetaB_MEred	Schaalia_odontolytica	0.00439250000000002
MetaG_M00235	MetaB_MEred	Selenomonas_sp_oral_taxon_126	0.00427880000000003
MetaG_M00235	MetaB_MEred	Selenomonas_sp_oral_taxon_920	0.0042025
MetaG_M00235	MetaB_MEred	Sneathia_amnii	0.00429800000000002
MetaG_M00235	MetaB_MEred	Streptococcus_gordonii	0.00429800000000002
MetaG_M00235	MetaB_MEred	Streptococcus_intermedius	0.00429800000000002
MetaG_M00235	MetaB_MEred	Streptococcus_mitis	0.0032819
MetaG_M00235	MetaB_MEred	Streptococcus_pneumoniae	-0.00385839999999998
MetaG_M00235	MetaB_MEred	Streptococcus_salivarius	0.00351810000000002
MetaG_M00235	MetaB_MEred	Streptococcus_sanguinis	0.00381160000000003
MetaG_M00235	MetaB_MEred	Streptococcus_sp_LPB0220	0.00392110000000001
MetaG_M00235	MetaB_MEred	Streptococcus_sp_oral_taxon_431	0.00409350000000003
MetaG_M00235	MetaB_MEred	Tannerella_sp_oral_taxon_HOT-286	0.00429800000000002
MetaG_M00235	MetaB_MEred	Treponema_putidum	0.00446760000000002
MetaG_M00235	MetaB_MEred	Treponema_sp_OMZ_838	0.00510060000000001
MetaG_M00235	MetaB_MEred	Veillonella_atypica	0.00395970000000001
MetaG_M00235	MetaB_MEred	Veillonella_dispar	0.00427880000000003
MetaG_M00235	MetaB_MEred	Veillonella_parvula	0.00421920000000003
MetaG_M00235	MetaB_MEsalmon	Acinetobacter_baumannii	0.00538939999999999
MetaG_M00235	MetaB_MEsalmon	Actinomyces_oris	0.00515599999999999
MetaG_M00235	MetaB_MEsalmon	Actinomyces_pacaensis	0.00529810000000003
MetaG_M00235	MetaB_MEsalmon	Actinomyces_sp_oral_taxon_897	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Actinomyces_viscosus	0.00608720000000001
MetaG_M00235	MetaB_MEsalmon	Aggregatibacter_aphrophilus	0.00511680000000003
MetaG_M00235	MetaB_MEsalmon	Bacteroides_heparinolyticus	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Campylobacter_concisus	0.00533210000000001
MetaG_M00235	MetaB_MEsalmon	Campylobacter_showae	0.00658110000000001
MetaG_M00235	MetaB_MEsalmon	Capnocytophaga_gingivalis	0.00537120000000002
MetaG_M00235	MetaB_MEsalmon	Capnocytophaga_leadbetteri	0.00546859999999999
MetaG_M00235	MetaB_MEsalmon	Escherichia_coli	0.00736140000000002
MetaG_M00235	MetaB_MEsalmon	Fusobacterium_necrophorum	0.00569259999999999
MetaG_M00235	MetaB_MEsalmon	Fusobacterium_periodonticum	0.0052701
MetaG_M00235	MetaB_MEsalmon	Gardnerella_vaginalis	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Gemella_haemolysans	0.00528690000000004
MetaG_M00235	MetaB_MEsalmon	Gemella_morbillorum	0.00529810000000003
MetaG_M00235	MetaB_MEsalmon	Haemophilus_influenzae	0.00364520000000002
MetaG_M00235	MetaB_MEsalmon	Haemophilus_parahaemolyticus	0.00547419999999998
MetaG_M00235	MetaB_MEsalmon	Haemophilus_parainfluenzae	0.0042643
MetaG_M00235	MetaB_MEsalmon	Lachnoanaerobaculum_umeaense	0.0056582
MetaG_M00235	MetaB_MEsalmon	Lachnospiraceae_bacterium	0.00425029999999998
MetaG_M00235	MetaB_MEsalmon	Lachnospiraceae_bacterium_GAM79	0.0055557
MetaG_M00235	MetaB_MEsalmon	Lachnospiraceae_bacterium_oral_taxon_500	0.00509170000000003
MetaG_M00235	MetaB_MEsalmon	Lactobacillus_salivarius	0.00565260000000001
MetaG_M00235	MetaB_MEsalmon	Lautropia_mirabilis	0.0051387
MetaG_M00235	MetaB_MEsalmon	Leptotrichia_sp_oral_taxon_212	0.00516949999999999
MetaG_M00235	MetaB_MEsalmon	Leptotrichia_sp_oral_taxon_498	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Leptotrichia_wadei	0.00544110000000003
MetaG_M00235	MetaB_MEsalmon	Megasphaera_hexanoica	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Mogibacterium_diversum	0.00340060000000003
MetaG_M00235	MetaB_MEsalmon	Moraxella_catarrhalis	-0.000284399999999962
MetaG_M00235	MetaB_MEsalmon	Neisseria_elongata	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Neisseria_meningitidis	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Neisseria_mucosa	0.0043957
MetaG_M00235	MetaB_MEsalmon	Neisseria_subflava	0.00290590000000002
MetaG_M00235	MetaB_MEsalmon	Parvimonas_micra	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Porphyromonas_gingivalis	0.00431180000000003
MetaG_M00235	MetaB_MEsalmon	Prevotella_denticola	0.0054131
MetaG_M00235	MetaB_MEsalmon	Prevotella_intermedia	0.00339500000000004
MetaG_M00235	MetaB_MEsalmon	Prevotella_jejuni	0.00417719999999999
MetaG_M00235	MetaB_MEsalmon	Prevotella_melaninogenica	0.00342530000000002
MetaG_M00235	MetaB_MEsalmon	Prevotella_oris	0.00501860000000004
MetaG_M00235	MetaB_MEsalmon	Pseudomonas_aeruginosa	0.038857
MetaG_M00235	MetaB_MEsalmon	Pseudomonas_putida	-0.1123932
MetaG_M00235	MetaB_MEsalmon	Ralstonia_mannitolilytica	0.00488630000000001
MetaG_M00235	MetaB_MEsalmon	Rothia_dentocariosa	0.0056139
MetaG_M00235	MetaB_MEsalmon	Rothia_mucilaginosa	0.0031021
MetaG_M00235	MetaB_MEsalmon	Ruania_sp_HY168	0.00639139999999999
MetaG_M00235	MetaB_MEsalmon	Ruminococcus_bicirculans	0.00487650000000001
MetaG_M00235	MetaB_MEsalmon	Saccharibacteria	0.00496590000000002
MetaG_M00235	MetaB_MEsalmon	Schaalia_odontolytica	0.00532320000000003
MetaG_M00235	MetaB_MEsalmon	Selenomonas_sp_oral_taxon_126	0.0054052
MetaG_M00235	MetaB_MEsalmon	Selenomonas_sp_oral_taxon_920	0.00529810000000003
MetaG_M00235	MetaB_MEsalmon	Sneathia_amnii	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Streptococcus_gordonii	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Streptococcus_intermedius	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Streptococcus_mitis	0.00469059999999999
MetaG_M00235	MetaB_MEsalmon	Streptococcus_pneumoniae	-0.00149650000000001
MetaG_M00235	MetaB_MEsalmon	Streptococcus_salivarius	0.00470589999999999
MetaG_M00235	MetaB_MEsalmon	Streptococcus_sanguinis	0.0053069
MetaG_M00235	MetaB_MEsalmon	Streptococcus_sp_LPB0220	0.00499710000000003
MetaG_M00235	MetaB_MEsalmon	Streptococcus_sp_oral_taxon_431	0.00505490000000003
MetaG_M00235	MetaB_MEsalmon	Tannerella_sp_oral_taxon_HOT-286	0.00537399999999999
MetaG_M00235	MetaB_MEsalmon	Treponema_putidum	0.00511030000000001
MetaG_M00235	MetaB_MEsalmon	Treponema_sp_OMZ_838	0.00593070000000001
MetaG_M00235	MetaB_MEsalmon	Veillonella_atypica	0.00497150000000002
MetaG_M00235	MetaB_MEsalmon	Veillonella_dispar	0.0054052
MetaG_M00235	MetaB_MEsalmon	Veillonella_parvula	0.00566140000000004
MetaG_M00338	MetaB_MEblue	Acinetobacter_baumannii	0.0144363
MetaG_M00338	MetaB_MEblue	Actinomyces_oris	0.00581039999999999
MetaG_M00338	MetaB_MEblue	Actinomyces_pacaensis	0.00562589999999999
MetaG_M00338	MetaB_MEblue	Actinomyces_sp_oral_taxon_897	0.00501099999999999
MetaG_M00338	MetaB_MEblue	Actinomyces_viscosus	0.00668250000000001
MetaG_M00338	MetaB_MEblue	Aggregatibacter_aphrophilus	0.00541349999999999
MetaG_M00338	MetaB_MEblue	Bacteroides_heparinolyticus	0.00531280000000001
MetaG_M00338	MetaB_MEblue	Campylobacter_concisus	0.00592780000000001
MetaG_M00338	MetaB_MEblue	Campylobacter_showae	0.00634699999999999
MetaG_M00338	MetaB_MEblue	Capnocytophaga_gingivalis	-0.0198269
MetaG_M00338	MetaB_MEblue	Capnocytophaga_leadbetteri	0.00151109999999999
MetaG_M00338	MetaB_MEblue	Escherichia_coli	0.00589419999999999
MetaG_M00338	MetaB_MEblue	Fusobacterium_necrophorum	0.00551409999999999
MetaG_M00338	MetaB_MEblue	Fusobacterium_periodonticum	0.00555320000000001
MetaG_M00338	MetaB_MEblue	Gardnerella_vaginalis	0.0053743
MetaG_M00338	MetaB_MEblue	Gemella_haemolysans	0.00531280000000001
MetaG_M00338	MetaB_MEblue	Gemella_morbillorum	0.00608429999999999
MetaG_M00338	MetaB_MEblue	Haemophilus_influenzae	0.00422829999999999
MetaG_M00338	MetaB_MEblue	Haemophilus_parahaemolyticus	0.00678000000000001
MetaG_M00338	MetaB_MEblue	Haemophilus_parainfluenzae	0.00638620000000001
MetaG_M00338	MetaB_MEblue	Lachnoanaerobaculum_umeaense	0.00558120000000001
MetaG_M00338	MetaB_MEblue	Lachnospiraceae_bacterium	0.0055588
MetaG_M00338	MetaB_MEblue	Lachnospiraceae_bacterium_GAM79	0.0055924
MetaG_M00338	MetaB_MEblue	Lachnospiraceae_bacterium_oral_taxon_500	0.00527929999999999
MetaG_M00338	MetaB_MEblue	Lactobacillus_salivarius	0.0050557
MetaG_M00338	MetaB_MEblue	Lautropia_mirabilis	0.00684460000000001
MetaG_M00338	MetaB_MEblue	Leptotrichia_sp_oral_taxon_212	0.005324
MetaG_M00338	MetaB_MEblue	Leptotrichia_sp_oral_taxon_498	0.00528490000000001
MetaG_M00338	MetaB_MEblue	Leptotrichia_wadei	0.0049942
MetaG_M00338	MetaB_MEblue	Megasphaera_hexanoica	0.00568740000000001
MetaG_M00338	MetaB_MEblue	Mogibacterium_diversum	0.0049662
MetaG_M00338	MetaB_MEblue	Moraxella_catarrhalis	-0.00451499999999999
MetaG_M00338	MetaB_MEblue	Neisseria_elongata	0.00563149999999998
MetaG_M00338	MetaB_MEblue	Neisseria_meningitidis	0.00495509999999999
MetaG_M00338	MetaB_MEblue	Neisseria_mucosa	0.0054246
MetaG_M00338	MetaB_MEblue	Neisseria_subflava	0.00801299999999999
MetaG_M00338	MetaB_MEblue	Parvimonas_micra	0.00555320000000001
MetaG_M00338	MetaB_MEblue	Porphyromonas_gingivalis	0.00664889999999999
MetaG_M00338	MetaB_MEblue	Prevotella_denticola	0.0052681
MetaG_M00338	MetaB_MEblue	Prevotella_intermedia	0.006962
MetaG_M00338	MetaB_MEblue	Prevotella_jejuni	0.00667129999999999
MetaG_M00338	MetaB_MEblue	Prevotella_melaninogenica	0.00818069999999999
MetaG_M00338	MetaB_MEblue	Prevotella_oris	0.00597809999999999
MetaG_M00338	MetaB_MEblue	Pseudomonas_aeruginosa	0.0304414
MetaG_M00338	MetaB_MEblue	Pseudomonas_putida	-0.00362610000000002
MetaG_M00338	MetaB_MEblue	Ralstonia_mannitolilytica	0.0054302
MetaG_M00338	MetaB_MEblue	Rothia_dentocariosa	0.0071465
MetaG_M00338	MetaB_MEblue	Rothia_mucilaginosa	0.0046252
MetaG_M00338	MetaB_MEblue	Ruania_sp_HY168	0.0050557
MetaG_M00338	MetaB_MEblue	Ruminococcus_bicirculans	0.0047314
MetaG_M00338	MetaB_MEblue	Saccharibacteria	0.0062073
MetaG_M00338	MetaB_MEblue	Schaalia_odontolytica	0.0061793
MetaG_M00338	MetaB_MEblue	Selenomonas_sp_oral_taxon_126	0.00573209999999999
MetaG_M00338	MetaB_MEblue	Selenomonas_sp_oral_taxon_920	0.00568740000000001
MetaG_M00338	MetaB_MEblue	Sneathia_amnii	0.00535759999999999
MetaG_M00338	MetaB_MEblue	Streptococcus_gordonii	0.00531280000000001
MetaG_M00338	MetaB_MEblue	Streptococcus_intermedius	0.00531280000000001
MetaG_M00338	MetaB_MEblue	Streptococcus_mitis	0.00777259999999999
MetaG_M00338	MetaB_MEblue	Streptococcus_pneumoniae	0.00114800000000001
MetaG_M00338	MetaB_MEblue	Streptococcus_salivarius	0.0052681
MetaG_M00338	MetaB_MEblue	Streptococcus_sanguinis	0.00514509999999999
MetaG_M00338	MetaB_MEblue	Streptococcus_sp_LPB0220	0.005693
